RMM Index only for strong MJOs (amplitude>1)
Year,Mon,Day,PC1,PC2,Phase,Amplitude
2007,3,4,1.8759668,1.4060932,5,2.34443
2007,3,5,1.6571554,1.8170253,6,2.45922
2007,3,6,1.4760244,2.1209013,6,2.58396
2007,5,22,-1.8932673,1.0265307,8,2.15365
2007,5,23,-2.1408505,0.78588927,8,2.28054
2007,5,24,-2.3330345,0.37143806,8,2.36242
2007,5,25,-2.1872916,-0.3029553,1,2.20817
2007,5,26,-1.9959748,-0.73379683,1,2.12659
2007,5,27,-1.8791306,-0.82989872,1,2.05423
2007,5,29,-1.7356179,-1.0992091,1,2.05442
2007,5,30,-1.7989129,-1.0620886,1,2.08905
2007,7,17,-1.9308232,-0.83606267,1,2.10406
2007,7,18,-2.1687503,-0.98737824,1,2.38294
2007,7,19,-2.1166258,-1.008301,1,2.34452
2007,7,20,-2.0150547,-1.4675868,1,2.49284
2007,7,21,-1.9485015,-1.6070123,1,2.52570
2007,7,22,-1.7738687,-1.8653867,2,2.57416
2007,7,23,-1.6331098,-1.9947226,2,2.57798
2007,7,24,-1.2210411,-1.694335,2,2.08847
2007,10,19,-2.0105531,-0.28058109,1,2.03004
2007,11,16,1.5476873,1.3514265,5,2.05467
2007,11,17,1.5954775,1.5519366,5,2.22577
2007,11,18,1.3386433,1.5130202,6,2.02020
2007,11,26,-0.1714316,2.354743,7,2.36097
2007,11,27,-0.40082183,2.7102127,7,2.73969
2007,11,28,-1.0588617,2.6902826,7,2.89116
2007,11,29,-2.034009,2.3165705,7,3.08281
2007,11,30,-2.7201078,1.8867719,8,3.31042
2007,12,1,-2.8187385,1.3819584,8,3.13928
2007,12,2,-2.7687662,1.1252981,8,2.98871
2007,12,3,-2.5809758,0.58629417,8,2.64673
2007,12,4,-2.4100447,-0.29204598,1,2.42767
2007,12,5,-2.3707185,-0.91884792,1,2.54256
2007,12,6,-2.0592713,-1.0979491,1,2.33369
2007,12,11,0.11517335,-2.0492978,3,2.05253
2007,12,14,-0.13596639,-1.9997613,2,2.00438
2007,12,15,-0.33308104,-2.3577137,2,2.38113
2007,12,16,-0.56218922,-2.5849233,2,2.64535
2007,12,17,-0.13300173,-2.6149404,2,2.61832
2007,12,18,0.40463552,-2.4414446,3,2.47475
2007,12,19,0.82145387,-2.2253358,3,2.37211
2007,12,20,0.95868599,-2.1344416,3,2.33985
2007,12,21,1.2425288,-1.8395327,3,2.21986
2007,12,22,1.6837373,-1.3020059,4,2.12842
2007,12,23,1.8971434,-0.84566861,4,2.07709
2008,1,3,1.8739525,0.97267145,5,2.11135
2008,1,4,1.7377946,1.4328783,5,2.25235
2008,1,5,1.2207443,1.7074846,6,2.09898
2008,1,6,0.75888085,1.9935884,6,2.13314
2008,1,7,0.27256185,2.165741,6,2.18282
2008,1,8,-0.13677053,2.095746,7,2.10020
2008,1,15,-0.81263417,2.0401206,7,2.19601
2008,1,16,-0.78955829,2.293936,7,2.42601
2008,1,17,-0.55264807,2.4383173,7,2.50016
2008,1,18,-0.60314196,2.3578827,7,2.43380
2008,1,19,-0.67980671,2.1312492,7,2.23704
2008,1,20,-1.0589263,1.7360257,7,2.03350
2008,3,5,-1.7975724,-0.91491079,1,2.01701
2008,3,6,-1.8859125,-1.0087625,1,2.13875
2008,3,7,-2.0382102,-1.1368746,1,2.33383
2008,3,8,-1.9512023,-1.3867637,1,2.39381
2008,3,9,-1.9858024,-1.6527369,1,2.58359
2008,3,10,-1.7042996,-1.9665821,2,2.60232
2008,3,11,-1.6171017,-2.1693435,2,2.70575
2008,3,12,-1.4241083,-2.3636148,2,2.75949
2008,3,13,-1.2463427,-2.4864874,2,2.78136
2008,3,14,-0.88469511,-2.6880479,2,2.82989
2008,3,15,-0.87762862,-2.4088364,2,2.56373
2008,3,16,-0.6554392,-2.1214602,2,2.22040
2008,3,17,-0.11274433,-2.1677997,2,2.17073
2008,5,16,-0.80302471,1.9761926,7,2.13312
2008,5,17,-0.85074437,2.2104907,7,2.36855
2008,5,18,-1.201986,1.8767943,7,2.22871
2008,5,19,-1.7926511,1.942729,7,2.64344
2008,5,20,-2.2435346,1.9681774,8,2.98449
2008,5,21,-2.7065074,1.5448329,8,3.11636
2008,5,22,-2.7144468,0.82785505,8,2.83788
2008,5,23,-2.5680823,0.21869567,8,2.57738
2008,5,24,-2.3272374,-0.0729696229,1,2.32838
2008,5,25,-2.0106196,-0.48015457,1,2.06716
2008,9,10,2.1230295,-0.24473324,4,2.13709
2008,9,11,2.2584364,0.20052329,5,2.26732
2008,9,12,2.2674949,0.47844246,5,2.31742
2008,9,13,2.0555892,0.54386497,5,2.12632
2008,10,20,1.4344285,-1.4759136,3,2.05813
2008,10,21,1.5050138,-1.4804254,4,2.11110
2008,10,22,1.5785598,-1.3078812,4,2.04998
2008,10,23,1.801137,-1.0226716,4,2.07122
2008,10,24,2.1675088,-0.7896111,4,2.30686
2008,10,25,2.3750489,-0.45752674,4,2.41872
2008,10,26,2.1843584,-0.3282851,4,2.20889
2008,10,27,2.0095265,-0.2593362,4,2.02619
2008,10,28,2.0991647,0.15293296,5,2.10473
2008,11,22,1.925934,0.80230069,5,2.08636
2008,11,23,1.8542835,0.93757504,5,2.07784
2009,1,13,-0.63597333,2.1238501,7,2.21703
2009,1,14,-0.77761614,2.137495,7,2.27455
2009,1,15,-1.123975,1.9635437,7,2.26248
2009,1,16,-1.7407295,1.5966299,8,2.36207
2009,1,17,-2.0944216,1.2757487,8,2.45237
2009,1,18,-2.0547626,0.90136707,8,2.24377
2009,1,19,-1.989246,0.3689726,8,2.02318
2009,2,5,2.1218884,0.70778161,5,2.23682
2009,2,6,2.0118394,0.52701199,5,2.07972
2009,3,27,-1.9053054,0.65978622,8,2.01631
2009,3,28,-2.2059135,0.37357754,8,2.23732
2009,3,29,-2.3826168,0.0344153829,8,2.38287
2009,3,30,-2.497436,-0.15670921,1,2.50235
2009,3,31,-2.7547379,-0.45360371,1,2.79183
2009,4,1,-2.7100949,-0.79981083,1,2.82565
2009,4,2,-2.3344047,-1.1312809,1,2.59408
2009,4,3,-1.8743757,-1.328396,1,2.29737
2009,4,7,-0.89187789,-1.9299366,2,2.12605
2009,4,8,-0.56381798,-2.1332097,2,2.20646
2009,4,9,-0.41450021,-2.3505516,2,2.38682
2009,4,10,-0.46453983,-2.4848375,2,2.52789
2009,4,11,-0.39413065,-2.269331,2,2.30330
2009,4,12,0.32664371,-2.3387628,3,2.36146
2009,4,13,1.0466006,-2.2362556,3,2.46905
2009,4,14,1.4724259,-1.9297284,3,2.42732
2009,4,15,2.0190158,-1.1774544,4,2.33727
2009,4,16,2.2634027,-0.38177791,4,2.29537
2009,4,17,2.1903791,0.0903451964,5,2.19224
2009,4,18,2.0288186,0.77864724,5,2.17311
2009,4,19,1.7705244,1.1716151,5,2.12307
2009,4,20,1.8802073,1.2645094,5,2.26587
2009,4,21,1.7450607,1.1757025,5,2.10417
2009,4,22,1.6910037,1.3534811,5,2.16597
2009,4,23,1.3944674,1.5858291,6,2.11173
2009,4,24,1.2774153,1.7890441,6,2.19829
2009,4,25,0.98566467,1.9068532,6,2.14654
2009,4,26,0.52523875,2.1128054,6,2.17711
2009,4,27,-0.0862084031,2.10021,7,2.10198
2009,4,28,-0.67319208,2.0020003,7,2.11215
2009,4,29,-0.86401206,1.8405951,7,2.03330
2009,4,30,-1.0161999,1.8383547,7,2.10053
2009,5,1,-1.5035429,1.7469251,7,2.30486
2009,6,9,-0.86873287,1.8327138,7,2.02819
2009,6,10,-1.1893412,1.6776181,7,2.05644
2009,6,11,-1.5177633,1.3987161,8,2.06398
2009,6,12,-1.7610765,1.2981489,8,2.18783
2009,6,13,-1.7560499,1.1525766,8,2.10051
2009,8,14,-1.7936522,-1.6871058,1,2.46242
2009,8,15,-1.5038352,-1.74673,2,2.30490
2009,8,16,-1.4171339,-1.8486615,2,2.32934
2009,9,3,1.7708477,-0.94215369,4,2.00588
2009,9,4,1.8541207,-0.82850426,4,2.03081
2009,9,5,1.9965926,-0.55381495,4,2.07198
2009,9,6,2.0613878,-0.35654393,4,2.09199
2009,9,7,2.0364513,-0.18335238,4,2.04469
2009,9,24,2.0520549,0.00545907393,5,2.05206
2009,11,1,-1.9534899,-0.68859106,1,2.07130
2009,11,2,-1.8491961,-1.0072985,1,2.10575
2009,11,4,-1.416425,-1.7069067,2,2.21806
2009,11,5,-0.96607405,-1.9256264,2,2.15438
2009,11,6,-0.2856192,-2.3449006,2,2.36223
2009,11,7,0.0414561592,-2.4402168,3,2.44057
2009,11,8,0.3015607,-2.4620407,3,2.48044
2009,11,9,0.57788599,-2.3165967,3,2.38759
2009,11,10,0.93709159,-2.1227949,3,2.32043
2009,11,11,0.87034976,-2.1177065,3,2.28958
2009,11,12,0.41494513,-2.0707161,3,2.11188
2009,12,28,0.36183316,-2.0551305,3,2.08674
2009,12,29,0.38944116,-2.0656986,3,2.10209
2009,12,30,0.51433706,-2.0127687,3,2.07745
2009,12,31,0.82822734,-1.8909705,3,2.06440
2010,1,27,-0.45419052,2.1287954,7,2.17671
2010,1,28,-0.39159971,2.254946,7,2.28870
2010,1,29,-0.60721624,2.0767269,7,2.16368
2010,1,30,-0.51831555,1.9406718,7,2.00870
2010,2,7,-1.6859213,1.3879907,8,2.18377
2010,2,8,-1.924479,1.0150672,8,2.17577
2010,2,9,-2.0430675,0.57405198,8,2.12218
2010,2,10,-2.0696671,0.23131938,8,2.08255
2010,2,11,-2.1232674,0.13185214,8,2.12736
2010,2,12,-1.9989374,0.25007871,8,2.01452
2010,5,1,-1.6172924,-1.4000602,1,2.13911
2010,5,2,-1.4601263,-1.7017968,2,2.24234
2010,5,3,-1.0373003,-1.9228342,2,2.18478
2010,5,4,-0.44312006,-1.9703521,2,2.01957
2010,6,20,-1.2749097,-1.5867306,2,2.03546
2010,6,21,-0.78124505,-1.9481825,2,2.09899
2010,6,22,-0.92715794,-1.9146067,2,2.12728
2010,7,12,-2.1420414,-0.19314091,1,2.15073
2010,7,13,-2.1433544,-0.38563529,1,2.17777
2010,7,14,-2.2931566,-0.46414125,1,2.33966
2010,7,15,-2.1513412,-1.0312232,1,2.38573
2010,7,16,-1.8022009,-1.6088721,1,2.41586
2010,7,17,-1.3342159,-1.8971714,2,2.31935
2010,7,18,-1.0845261,-1.8477508,2,2.14252
2010,7,19,-0.75366211,-1.8539904,2,2.00132
2010,7,25,0.13999522,-2.0068502,3,2.01173
2010,7,26,-0.17861228,-1.9978433,2,2.00581
2010,10,7,2.2607877,-0.19691348,4,2.26935
2010,10,8,2.6247954,0.16599418,5,2.63004
2010,10,9,2.7592926,0.58642441,5,2.82092
2010,10,10,2.7114515,0.90765899,5,2.85934
2010,10,11,2.3720813,1.6220444,5,2.87364
2010,10,12,1.9513916,2.0531902,6,2.83258
2010,10,13,1.6522114,2.3101118,6,2.84014
2010,10,14,1.4515554,2.3646414,6,2.77462
2010,10,15,1.1433516,2.2555017,6,2.52874
2011,1,12,1.458709,1.9101897,6,2.40347
2011,1,13,1.3441931,1.9688033,6,2.38391
2011,1,14,1.2365237,2.0406249,6,2.38603
2011,1,15,0.8609845,2.1014152,6,2.27096
2011,1,16,0.53475028,2.0095186,6,2.07945
2011,1,17,0.1592121,1.9944928,6,2.00084
2011,1,18,-0.62941533,2.2910404,7,2.37593
2011,1,19,-0.91129446,2.3757992,7,2.54458
2011,1,20,-1.0082848,2.2059314,7,2.42544
2011,1,21,-1.2913241,2.248101,7,2.59258
2011,1,22,-1.4004554,2.1187625,7,2.53977
2011,1,23,-1.5181643,1.9710548,7,2.48795
2011,1,24,-1.6222826,1.4354326,8,2.16616
2011,1,25,-1.7135948,1.1351119,8,2.05545
2011,5,3,1.9805129,0.3438234,5,2.01014
2011,5,4,2.041744,0.62005419,5,2.13382
2011,5,5,1.8832933,0.89356005,5,2.08452
2011,5,6,1.8290455,1.2248161,5,2.20127
2011,5,7,1.8345147,1.6742759,5,2.48368
2011,5,8,1.30696,2.0905623,6,2.46548
2011,5,9,0.68969887,2.1223063,6,2.23156
2011,5,10,0.000133256792,2.1773498,6,2.17735
2011,5,11,-0.74978209,1.9083375,7,2.05035
2011,5,12,-1.0254904,1.7394027,7,2.01920
2011,7,12,-2.0751066,-0.55563635,1,2.14821
2011,10,12,-1.9332266,0.72760665,8,2.06562
2011,10,13,-2.0894971,0.49119729,8,2.14646
2011,10,14,-2.277518,0.24088442,8,2.29022
2011,10,15,-2.6529007,-0.29019344,1,2.66873
2011,10,16,-2.8790843,-1.0681485,1,3.07084
2011,10,17,-2.9650571,-1.5475585,1,3.34462
2011,10,18,-3.1088824,-1.8185916,1,3.60173
2011,10,19,-2.7699647,-2.1424754,1,3.50184
2011,10,20,-2.1305382,-2.2709892,2,3.11393
2011,10,21,-1.5561407,-2.0120578,2,2.54361
2011,10,22,-1.3707688,-1.6184821,2,2.12096
2011,11,25,-0.17341365,-2.0118153,2,2.01928
2011,11,26,0.14680079,-2.1100917,3,2.11519
2011,11,27,0.56979859,-2.2269876,3,2.29873
2011,11,28,0.80260831,-2.222121,3,2.36263
2011,11,29,1.0532134,-1.8698295,3,2.14605
2011,11,30,1.1756378,-1.626989,3,2.00729
2011,12,1,1.4701439,-1.4260728,4,2.04817
2011,12,2,1.6704631,-1.1262456,4,2.01467
2011,12,3,1.935719,-0.73875183,4,2.07190
2011,12,4,2.1840789,-0.35534242,4,2.21280
2011,12,5,2.2506356,-0.17572562,4,2.25749
2011,12,6,2.0118904,0.0749577358,5,2.01329
2012,2,2,0.9083097,2.103827,6,2.29153
2012,2,3,0.51705742,2.4421387,6,2.49628
2012,2,4,-0.0922326744,2.8255241,7,2.82703
2012,2,5,-0.43745795,3.2478657,7,3.27719
2012,2,6,-0.88936377,3.3278444,7,3.44464
2012,2,7,-1.2002655,2.7246084,7,2.97727
2012,2,8,-1.4395989,2.0856352,7,2.53423
2012,2,9,-1.5556875,1.5448041,8,2.19239
2012,2,29,0.39550939,-1.9669396,3,2.00631
2012,3,2,1.0703892,-1.9469671,3,2.22180
2012,3,3,1.585276,-2.2743962,3,2.77236
2012,3,4,1.5789402,-2.270278,3,2.76536
2012,3,5,1.769522,-2.0323591,3,2.69475
2012,3,6,1.9949824,-1.6828923,4,2.61000
2012,3,7,2.0466027,-1.0267206,4,2.28970
2012,3,8,2.0680339,-0.83131301,4,2.22887
2012,3,9,2.1420407,-0.72725713,4,2.26213
2012,3,10,2.0187676,-0.42132586,4,2.06227
2012,3,16,1.5347948,1.4202825,5,2.09112
2012,3,17,1.4677242,1.696443,6,2.24324
2012,3,18,1.494172,2.1098578,6,2.58535
2012,3,19,1.4289615,2.8744969,6,3.21009
2012,3,20,0.87490004,3.1882505,6,3.30611
2012,3,21,0.37423825,3.1784439,6,3.20040
2012,3,22,-0.18726754,3.1052361,7,3.11088
2012,3,23,-0.48656243,3.0966954,7,3.13469
2012,3,24,-0.54456729,2.6298437,7,2.68563
2012,3,25,-0.28881699,2.0996885,7,2.11946
2012,4,4,-1.3244327,1.846517,7,2.27239
2012,4,5,-1.7177222,1.7261761,7,2.43521
2012,4,6,-2.1671669,1.6686285,8,2.73513
2012,4,7,-2.2834902,1.3101135,8,2.63263
2012,4,8,-2.2194579,0.94872987,8,2.41373
2012,4,9,-2.0101023,0.69047314,8,2.12539
2012,6,11,-0.64079052,1.9114676,7,2.01602
2012,6,22,-2.0693557,0.0576519705,8,2.07016
2013,1,5,2.007468,-0.44424364,4,2.05604
2013,1,6,2.2505808,-0.30391303,4,2.27101
2013,1,7,2.1761627,0.0780505538,5,2.17756
2013,1,8,2.0770333,0.48855555,5,2.13372
2013,1,9,1.8668735,0.98192167,5,2.10936
2013,1,10,1.6615181,1.5159508,5,2.24917
2013,1,11,1.0478257,1.9605297,6,2.22297
2013,1,12,0.41639927,2.4738247,6,2.50862
2013,1,13,0.20108101,2.4783132,6,2.48646
2013,1,14,-0.0626823753,2.6559894,7,2.65673
2013,1,15,-0.36101341,2.5252457,7,2.55092
2013,1,16,-0.40446526,2.4587476,7,2.49179
2013,1,17,-0.42623511,2.1766708,7,2.21801
2013,1,20,-0.3314662,2.1901708,7,2.21511
2013,1,21,-0.40736577,2.0336287,7,2.07403
2013,1,22,-0.34317636,2.1390767,7,2.16643
2013,1,23,-0.44432011,2.1587944,7,2.20404
2013,1,24,-0.50993681,2.1429522,7,2.20279
2013,1,31,-1.697674,1.1959667,8,2.07664
2013,2,1,-2.0558026,0.81653374,8,2.21202
2013,2,2,-2.0804946,0.1325094,8,2.08471
2013,2,3,-2.0007098,-0.2326961,1,2.01420
2013,5,4,-1.8813158,-1.012663,1,2.13655
2013,5,5,-2.0098774,-1.4321456,1,2.46792
2013,5,6,-1.5183468,-1.7059982,2,2.28381
2013,5,7,-0.94397259,-1.8802305,2,2.10389
2013,5,8,-0.40693364,-2.0530205,2,2.09296
2013,6,24,-1.7354496,1.2651539,8,2.14765
2013,6,25,-1.888857,0.88969547,8,2.08790
2013,6,26,-2.0760148,0.7931025,8,2.22235
2013,6,27,-2.1081364,0.53535068,8,2.17505
2013,6,28,-2.0236216,0.15023662,8,2.02919
2013,7,3,-1.7283853,-1.0487766,1,2.02169
2013,8,31,-2.0039899,-0.6667406,1,2.11199
2013,9,1,-1.9441038,-1.0949525,1,2.23125
2013,9,2,-1.9626081,-1.0926832,1,2.24628
2013,9,3,-1.8395737,-0.94946337,1,2.07015
2013,9,21,1.8467566,0.78406733,5,2.00631
2013,9,22,1.7090311,1.0715823,5,2.01720
2014,1,21,0.67934513,2.1691773,6,2.27307
2014,1,22,0.34169751,2.1644456,6,2.19125
2014,1,23,0.15184405,2.2512751,6,2.25639
2014,1,24,0.0130035775,2.3662651,6,2.36630
2014,1,25,-0.16742386,2.180192,7,2.18661
2014,1,26,-0.23781438,2.1332154,7,2.14643
2014,2,24,-1.3698323,1.6092645,7,2.11333
2014,2,25,-1.5916798,1.7544718,7,2.36889
2014,2,26,-1.7870744,1.8900017,7,2.60110
2014,2,27,-1.8864949,1.8181968,8,2.62006
2014,2,28,-1.6623783,1.7041606,7,2.38069
2014,3,1,-1.5239464,1.5014888,8,2.13936
2014,3,3,-1.4199281,1.6431433,7,2.17166
2014,3,4,-1.592334,1.894456,7,2.47477
2014,3,5,-1.7691226,1.8135213,7,2.53351
2014,3,6,-1.9132081,1.4877672,8,2.42360
2014,3,7,-2.0142081,1.2672164,8,2.37968
2014,3,8,-2.2691131,1.0030307,8,2.48092
2014,3,9,-2.1339588,0.78649747,8,2.27428
2014,3,10,-2.2194533,0.48913103,8,2.27271
2014,3,11,-2.0849602,0.26063493,8,2.10119
2014,4,1,0.64875871,-2.0393734,3,2.14008
2014,4,2,0.57857549,-2.2387369,3,2.31229
2014,4,3,0.7765792,-2.0721982,3,2.21293
2014,4,4,1.3192909,-1.7025107,3,2.15385
2014,4,5,1.6378824,-1.459064,4,2.19352
2014,5,4,-2.0122373,-0.20709568,1,2.02287
2014,5,5,-2.3253767,-0.87892073,1,2.48594
2014,5,6,-2.3881986,-1.2429856,1,2.69230
2014,5,7,-2.2501321,-1.3393003,1,2.61855
2014,5,8,-1.9276602,-1.4182472,1,2.39318
2014,6,12,2.0859818,-0.79833645,4,2.23353
2014,6,13,1.9537871,-0.89697713,4,2.14985
2014,11,27,1.3883967,-1.5284791,3,2.06492
2014,11,29,2.1054246,-0.72575009,4,2.22700
2014,11,30,2.5037334,-0.0769892037,4,2.50492
2014,12,1,2.4090309,0.42657629,5,2.44651
2014,12,2,2.1953783,0.66352862,5,2.29346
2014,12,3,1.8300966,0.86070263,5,2.02239
2014,12,6,1.2114328,1.6133686,6,2.01756
2015,1,5,1.6106465,1.516953,5,2.21254
2015,1,6,1.8545455,1.4343716,5,2.34452
2015,1,7,2.0252588,1.5465183,5,2.54821
2015,1,8,1.851416,1.968979,6,2.70271
2015,1,9,1.8164033,2.332186,6,2.95608
2015,1,10,1.5582062,2.3787622,6,2.84368
2015,1,11,1.1375475,2.4343998,6,2.68706
2015,1,12,0.54703164,2.0533149,6,2.12493
2015,3,9,1.7100351,1.4357611,5,2.23285
2015,3,10,1.333943,1.8083616,6,2.24713
2015,3,11,0.96627027,2.2758832,6,2.47251
2015,3,12,0.60424489,2.8992925,6,2.96159
2015,3,13,0.22158486,3.1228576,6,3.13071
2015,3,14,-0.66001421,3.5025766,7,3.56422
2015,3,15,-1.7937695,3.6959083,7,4.10820
2015,3,16,-2.6172869,3.8091753,7,4.62169
2015,3,17,-2.8560686,3.3920233,7,4.43429
2015,3,18,-2.8950012,2.7614055,8,4.00080
2015,3,19,-2.9012365,2.103801,8,3.58373
2015,3,20,-2.8872113,1.8482392,8,3.42812
2015,3,21,-2.5624602,1.418152,8,2.92871
2015,3,22,-2.3257728,1.0147262,8,2.53750
2015,3,23,-2.1556461,0.63342023,8,2.24678
2015,3,24,-2.0975482,0.20373142,8,2.10742
2015,3,25,-2.0745523,-0.39781955,1,2.11235
2015,3,29,-0.98618025,-1.7864571,2,2.04058
2015,3,30,-0.62345618,-2.1135893,2,2.20362
2015,3,31,0.0362255946,-2.134562,3,2.13487
2015,4,1,0.38885254,-1.9976838,3,2.03518
2015,4,5,1.5768081,-1.4263217,4,2.12620
2015,4,6,1.5979414,-1.3344445,4,2.08186
2015,6,3,-1.999109,-1.0942442,1,2.27899
2015,6,4,-2.1958573,-1.5752625,1,2.70245
2015,6,5,-2.0217993,-1.9092001,1,2.78078
2015,6,6,-1.7779343,-1.9947375,2,2.67208
2015,6,7,-1.6463407,-2.1810019,2,2.73262
2015,6,8,-1.0777801,-2.2243996,2,2.47175
2015,6,9,-0.53702927,-2.2987843,2,2.36068
2015,6,10,-0.0481457226,-2.2598672,2,2.26038
2015,6,11,0.49721053,-2.1757848,3,2.23187
2015,6,12,0.92332429,-2.260536,3,2.44183
2015,6,13,1.3388333,-2.1057348,3,2.49531
2015,6,14,1.3786043,-2.0048287,3,2.43308
2015,6,15,1.5159055,-1.6848005,3,2.26639
2015,6,30,0.11511393,2.2724721,6,2.27539
2015,7,1,-0.15599303,2.8184216,7,2.82274
2015,7,2,-0.42962816,2.9759414,7,3.00679
2015,7,3,-0.75941592,3.2398059,7,3.32762
2015,7,4,-1.1234707,3.5252609,7,3.69995
2015,7,5,-1.4819415,3.731245,7,4.01477
2015,7,6,-1.6676631,3.4785337,7,3.85763
2015,7,7,-1.5104992,3.0629494,7,3.41515
2015,7,8,-1.2776343,2.7819359,7,3.06129
2015,7,9,-1.2190359,2.5575264,7,2.83319
2015,7,10,-1.4386055,1.9435309,7,2.41804
2015,7,11,-1.6202055,1.3616774,8,2.11642
2015,7,12,-1.8687948,0.85956842,8,2.05700
2015,10,24,-0.97757751,-1.8761553,2,2.11557
2015,10,25,-1.072907,-2.0240242,2,2.29081
2015,10,26,-1.0258598,-2.1891367,2,2.41758
2015,10,27,-0.83237493,-2.2463794,2,2.39564
2015,10,28,-0.77467966,-2.1505466,2,2.28582
2015,10,29,-0.56008977,-1.9514672,2,2.03025
2015,10,30,-0.22034952,-2.0103579,2,2.02240
2015,10,31,0.0123376334,-2.2119012,3,2.21194
2015,11,1,0.4006483,-2.0003307,3,2.04006
2015,11,2,0.72745526,-1.9005644,3,2.03503
2015,11,3,0.96996093,-1.7715144,3,2.01967
2015,11,4,1.0534294,-1.8492721,3,2.12827
2015,11,5,1.2813716,-1.6627105,3,2.09917
2015,11,6,1.5885123,-1.454851,4,2.15406
2015,11,10,1.9366958,-0.92614728,4,2.14675
2015,11,11,1.80857,-0.90931809,4,2.02430
2015,12,15,2.0918243,-0.3500075,4,2.12090
2015,12,16,2.3353195,-0.0316211954,4,2.33553
2015,12,17,2.42959,0.17231776,5,2.43569
2015,12,18,2.5644963,0.26731083,5,2.57839
2015,12,19,2.7693737,0.57848376,5,2.82915
2015,12,20,2.7384994,0.50785238,5,2.78519
2015,12,21,2.1925943,0.78277212,5,2.32813
2015,12,22,1.7480644,1.3171269,5,2.18873
2015,12,23,1.6750308,2.0226197,6,2.62616
2015,12,24,1.5907509,2.4005127,6,2.87975
2015,12,25,1.4454683,2.2756798,6,2.69594
2015,12,26,0.86976933,2.3794122,6,2.53340
2015,12,27,0.76207209,2.3955812,6,2.51387
2015,12,28,0.36870989,2.6022434,6,2.62823
2015,12,29,0.0996218473,2.6392202,6,2.64110
2015,12,30,0.00853510946,2.4433591,6,2.44337
2015,12,31,-0.11301591,2.1125238,7,2.11554
2016,1,1,-0.50804031,2.1128712,7,2.17309
2016,1,2,-0.78663844,2.2183919,7,2.35373
2016,1,3,-0.94102758,2.1390975,7,2.33694
2016,1,4,-1.3259846,2.0860262,7,2.47179
2016,1,5,-1.5019529,2.1396084,7,2.61415
2016,1,6,-1.7571689,2.0306699,7,2.68538
2016,1,7,-2.0262856,1.846875,8,2.74167
2016,1,8,-2.1774845,1.2861663,8,2.52896
2016,1,9,-2.0519288,0.75981647,8,2.18809
2016,1,10,-2.0737329,0.60023695,8,2.15885
2016,2,6,1.8814321,-0.70291436,4,2.00845
2016,2,13,2.0022466,0.35974813,5,2.03431
2016,2,15,1.3538458,1.5573084,6,2.06352
2016,2,22,-1.1302783,2.0377693,7,2.33024
2016,2,23,-1.3884752,2.3831551,7,2.75813
2016,2,24,-1.6261073,2.1196485,7,2.67154
2016,2,25,-1.8789076,1.7307283,8,2.55455
2016,2,26,-1.6794059,1.6797858,7,2.37531
2016,2,27,-1.332265,1.5634269,7,2.05408
2016,6,11,-1.5826054,-1.2846391,1,2.03837
2016,6,12,-1.3741345,-1.6498815,2,2.14717
2016,6,13,-1.0575465,-1.9972373,2,2.25995
2016,6,14,-0.93854523,-2.0720463,2,2.27470
2016,6,15,-0.65713137,-1.9764466,2,2.08283
2016,6,16,-0.4706479,-2.0994091,2,2.15152
2016,6,17,-0.23433661,-2.0988533,2,2.11189
2016,7,16,-1.8592305,-0.97111052,1,2.09757
2016,7,17,-2.0115461,-1.0453955,1,2.26697
2016,7,18,-1.8593922,-1.1222442,1,2.17181
2016,7,19,-1.6967857,-1.1944396,1,2.07503
2016,7,20,-1.5170718,-1.5695148,2,2.18286
2016,7,21,-1.5378511,-1.6723883,2,2.27197
2016,11,8,-0.0912749916,2.0141912,7,2.01626
2016,11,9,-0.48887727,2.0952272,7,2.15151
2016,11,10,-0.94760066,2.0990365,7,2.30302
2016,11,11,-1.5036204,1.8432568,7,2.37875
2016,11,12,-2.0144184,1.4175788,8,2.46321
2016,11,13,-2.0739999,1.0314405,8,2.31632
2016,11,14,-1.9609029,0.54412866,8,2.03500
2017,1,20,-1.7369887,-1.3515917,1,2.20089
2017,1,21,-1.584497,-1.5902748,2,2.24491
2017,2,4,1.7886001,0.95417291,5,2.02720
2017,2,5,1.8574855,1.3391329,5,2.28988
2017,2,6,1.7289573,1.5420492,5,2.31672
2017,2,7,1.2147331,1.8631276,6,2.22414
2017,2,8,0.60425413,2.0795107,6,2.16552
2017,2,9,-0.0495555513,2.1947157,7,2.19528
2017,2,10,-0.44495782,1.9760785,7,2.02556
2017,2,11,-0.95176816,1.9375674,7,2.15871
2017,2,12,-1.5517689,1.9754039,7,2.51201
2017,2,13,-2.1853194,1.7625729,8,2.80754
2017,2,14,-2.8193173,1.3721163,8,3.13548
2017,2,15,-3.0822294,0.93710226,8,3.22154
2017,2,16,-3.0316138,0.48516652,8,3.07019
2017,2,17,-2.5494099,-0.11981114,1,2.55222
2017,2,18,-1.9404783,-0.5646174,1,2.02095
2017,2,22,-1.1083961,-1.7079977,2,2.03612
2017,2,23,-1.190114,-2.0320506,2,2.35491
2017,2,24,-1.1413593,-2.1816802,2,2.46220
2017,2,25,-0.77502799,-2.1325953,2,2.26906
2017,2,26,-0.55192381,-2.5316191,2,2.59108
2017,2,27,-0.17621495,-2.5804126,2,2.58642
